iteration	log_density	v	w	x	y	z
0	-50.59741615308775	26.232943493175075	23.842337653543197	23.474157741521484	22.833310436431095	23.174336918040293
100	-11.477758990445562	26.067385730414358	25.703260068542935	24.303039440012306	25.208567442126927	24.34191452935477
200	-1.3757294126762036	25.28332412295107	24.92003747524132	25.480769003498956	25.133114766653748	25.12568813270285
300	-1.551491517594152	25.2051425168742	25.092102831663077	25.094092351796316	24.86286192470474	24.44129248628106
400	-1.9704628548617427	25.13980265953084	25.026762974319716	24.379586483958967	24.925729647094283	24.730193815712767
500	-1.12846535429619	25.211728105977677	25.098794393587205	24.543553135604498	25.078861345257035	24.835006354199685
600	-3.4064654165356756	24.829356472988405	25.241322521168133	24.58527633881814	25.72082136748409	25.153825168829663
700	-3.1689227867157013	24.589526134011997	24.57479323119898	24.882688157513602	25.60173934058755	25.157060401445925
800	-2.4359975206249103	24.466461319442036	24.763179735181254	24.550612014858817	24.79977006989339	24.93559010898647
900	-4.3699441210379915	25.391742178249462	24.335827301536195	25.509176434647642	25.08094155762149	24.604646983205665
1000	-1.8971000762531283	25.336966521290286	25.044824436747053	25.505586045624213	25.26765753569617	24.843893877579188
1100	-4.060135715377223	25.498570186435536	25.176881128679106	24.31076361544528	25.356808389186593	25.256201084309122
1200	-1.7510212075990323	24.50445552180587	24.691832865397593	24.868665351901253	25.075165178826634	24.732996785462664
1300	-1.7208096729662192	25.006232019736494	24.545931533054606	24.705990312325	24.65130168438977	24.882706665461598
1400	-4.6654604905091475	24.868824817901714	24.45369043097717	24.891524350341744	24.72981112560522	24.17420115696958
1500	-2.398859215055592	25.660285774148196	24.903153347294083	25.23352239027131	25.179274041922135	24.783999633566637
1600	-2.238601994381867	25.496219935492313	24.92341581923896	25.43937668092448	24.83168625728854	24.73619862719569
1700	-1.0975932012645635	24.7438988202285	25.218511566684015	25.37084912986021	24.86887952092747	25.146484208551843
1800	-2.477218747860116	24.6509468252357	24.451641707148774	25.055512161315086	25.386719841791123	24.855331129406355
1900	-1.4489162125598827	25.37367424832459	25.210845397504787	24.912562840611464	25.402424974493115	25.117927254698095
2000	-0.33620061428183146	24.775464939480806	25.143010936779042	24.86790035678112	24.822150712230204	25.019163521545252
2100	-1.1789572988275365	24.83092509807458	24.798712829548524	24.894476878005825	25.337665151062208	25.336659440923967
2200	-1.2347863297187245	25.01899620737651	24.896346011397533	25.204760539158823	24.60804298879678	25.336659440923967
2300	-0.7331128520347453	24.920006933890413	24.693334309562157	24.979656890964307	24.67332739573468	25.0307765758031
2400	-0.16069595724336538	25.249950447209663	24.92188336503054	25.014803250573785	24.92172100737452	25.07994273179509
2500	-1.0435356861487293	25.371735118622656	24.857147399747028	24.86597964301731	25.23501351271219	25.213810540815984
2600	-2.6168106065255037	25.162754132523062	24.648166413647434	24.421904767355105	25.068186685962687	25.371482119499436
2700	-2.176743431071296	24.636274688942116	25.377022302270753	25.099347213595735	25.215450964007143	25.445639604035748
2800	-1.2106883401400745	24.948692489595444	25.014077807847357	24.845289490729893	24.9613932411413	24.464845644848182
