iteration	log_density	v	w	x	y	z
0	-61.64842727423075	27.800920701349884	26.061375937101452	22.480399710957474	26.797664889411116	23.807388160890838
100	-11.865301298568433	12.568613448047238	12.45880631774532	10.083202554376951	8.305776173727889	13.289950983160045
200	-12.592557319146671	9.369806679300833	12.545125183976273	11.940084678665512	10.200636926447297	7.2932566631099025
300	-11.120032168605317	12.965863613558927	10.906812347594906	12.568076764885554	12.85618534759374	10.291012143793541
400	-13.462120581295535	10.081456409596033	7.364240726718672	14.621338603589686	13.805933280434726	15.59973090779644
500	-12.037202902001843	9.233066800180755	11.853164630935169	15.69417619586177	11.426814166210132	11.01996464686
600	-12.868873856335636	14.658353788719946	13.364471403982666	12.628438316953364	11.892601528838538	6.685076673431601
700	-12.874410043006717	8.965931603341094	13.343320562832206	7.584598800785805	9.798999566603747	13.527385258383319
800	-12.688762201341268	13.01078048523342	9.16457192944187	11.092049457249576	9.215707426994827	7.913007517415387
900	-13.493010076013983	11.31843911698743	13.56762087217369	13.135873616059417	6.5003974258309505	8.21051977600779
1000	-11.80555234226581	14.230634677166467	9.957509371367625	10.304658375156524	9.635036856908185	11.089513307062145
1100	-15.220017514461778	15.148209449679594	8.805438793198537	5.039366741978089	14.13113841587308	9.393185526674536
1200	-14.13228652225357	6.850227176741955	8.72397653317229	16.63924581306967	12.848944685810649	12.910568779341371
1300	-12.04071942228756	8.457656129257558	14.260474875575639	13.20004056421779	13.889766913877272	11.913609744195222
1400	-16.80343575633376	6.029906152662484	15.093781461327186	12.681678475511193	12.793315904114898	19.88023352770794
1500	-11.47327029031226	10.349835723299337	9.90644716684474	9.919167707863897	12.397534495802738	12.932062067852948
1600	-11.8166303685557	12.215786149160067	11.367705396038843	13.898168170741114	15.480515792447354	13.574716069999713
1700	-13.014303130461732	8.10560920534313	15.002766882798976	11.456687993531236	15.96269378059269	12.142177989218354
1800	-11.273424413607646	12.926539532610006	9.949415082595257	13.401663290408536	13.293055799672095	12.40668038628225
1900	-11.191181277350335	10.998658507256888	9.999757774811547	12.913477458064476	12.402193817717084	10.823061133380765
2000	-13.362934558655827	12.752147225583379	17.54237339472693	12.365003260802037	8.152551015083707	12.506832782795499
2100	-12.10830317127238	11.533703704174176	12.277510774308894	9.112041780303109	11.69837107980979	15.8945483325676
2200	-13.919952318842915	13.935776911958444	5.552814142340763	11.95108733885172	13.057211878461743	15.173230432869506
2300	-16.427515232874743	8.824644357418356	14.509032840441163	20.428831794551115	11.856261981324622	8.232367363584912
2400	-11.504407976674125	14.131817141983984	12.21373652116101	11.271723998550316	10.499702815999074	9.622708440354566
2500	-11.295205458298955	11.987104842275862	13.212914756892673	13.301986027851218	13.877171289268858	13.602250564735714
2600	-12.922267274091306	13.130924419252883	10.353653134610663	15.64534999992602	7.638970802215644	10.50067102146126
2700	-12.588969713555722	10.224179201423931	14.811616880190705	16.279035685051124	11.223594839310342	13.604229181961987
2800	-13.64665450429431	14.991150494734455	13.528594927436819	10.63188237304507	7.3810953158534405	16.13448277320351
2900	-13.757489497127866	10.28081154886705	9.006842339077435	10.923940626952007	11.181062945839061	18.31153106171724
3000	-13.26954438884812	9.392333127375503	13.651178802928756	9.598044680163394	17.33049158857367	13.041982671864668
3100	-11.828230070292262	11.617826660961214	12.706530573598217	12.051853102649693	15.355041590437317	9.364154155434798
3200	-17.757279802679047	15.303267984157353	20.66324055495999	7.999549182483598	16.67314506302026	10.669734831722364
3300	-12.989554282829257	12.69870099845371	11.274392403396366	6.00689702704695	13.006574554429713	10.654418778087322
3400	-13.390335907984497	12.228805394530724	12.413808479869427	8.611348788954189	11.811918667345829	6.064690223695305
3500	-12.448644591488753	13.073634275962915	8.819342529747331	15.208275083279627	11.964514821788585	9.092110951445015
3600	-14.925009209611368	11.72270277948784	13.31878147876789	19.33144591616804	11.277601579618251	16.30184908122811
3700	-12.965590516697912	14.579436816561099	11.054321004535986	8.796037198408639	11.957803124684325	16.637827596900593
3800	-11.76139768641264	13.56233018402636	14.184768714605742	9.921489432512548	9.527747617225046	11.948939513665056
3900	-13.941648497471574	15.166040751947055	14.423895311786188	13.530537266110333	18.214705491595716	12.171051279293465
4000	-13.171210095521227	12.378678246394628	14.380271936070582	6.609585847463707	12.266139665599638	14.84412934645137
4100	-14.966188138161426	9.635020116163895	12.3202533406349	6.807743034802436	14.596055844311183	17.995034017894653
4200	-14.479526132252843	13.292575650156664	18.724587938309504	10.919951657135321	14.133573533509761	8.262919325908513
4300	-12.824715140828225	12.749170818151843	11.298573194092606	11.785466464005399	17.967015526509602	11.71001050744922
4400	-11.868640633723249	13.635255769248554	11.995043303691501	15.707658256127793	11.777781610802805	13.763267260502525
4500	-13.375059126035884	7.111230756229343	14.923829962924293	14.87163556861868	14.39399410886194	12.518166041788811
4600	-14.711435251332695	16.09626915233192	7.411908182797715	7.884096847170275	11.705178115082235	8.013519709488794
4700	-11.78916177457708	12.072633575214486	13.927687912668105	8.509728006758895	11.838467986700177	10.510254645672985
4800	-15.733421612461342	15.754323337469613	19.955244852131287	13.458825818489899	9.665246462756226	9.954210524594627
4900	-13.432598018960558	9.394216480605463	11.852957931341347	15.909778817766359	12.324165409009233	17.05246062691283
5000	-14.00575138890743	11.213082700578498	8.00038325224863	10.44082282409467	8.448958765635846	17.137139427995276
5100	-13.091974642408122	13.741810713030219	12.522192845580124	10.403292143191141	7.1693069517876875	15.522450725087996
5200	-16.03291212188345	14.883653519848576	6.4514314229064516	5.724628372659115	11.833187422636483	16.003249754989817
5300	-13.027590013964952	8.916904187591001	11.331051271825281	17.354220726464433	12.964334437800044	12.94329441198959
5400	-14.667080888414752	13.98329609204928	6.408325839748681	11.956293015833738	16.32468714839506	7.994239118754396
5500	-12.416959187447913	9.81318816130036	12.610865265497058	11.329868940006886	9.540627358389955	16.218548368467268
5600	-12.327034062672327	11.422802881972112	11.396517957778828	10.578851389750294	13.005924486801948	7.090672614749868
5700	-12.558507257983853	15.227697142114437	12.242307223103353	15.873733455613285	9.941849190965398	10.490572904830861
5800	-12.398532032609262	8.242238009416962	10.752741469031776	10.85385374681671	9.104218391874378	10.065646880285565
5900	-14.883308831628048	17.567491148722052	10.375256544833245	7.774137438990598	15.400689417561022	15.283897663633468
6000	-12.015535901893465	11.252128300184165	9.42910366526721	15.007639633111532	12.522469288601835	9.605061033777766
6100	-12.156555515582207	12.141486352610308	9.845171724349408	12.42296234492106	15.38927377432302	14.903859313706006
6200	-12.33506308224162	9.656177761781787	14.583646219697608	9.875144627580722	8.995190728395015	10.49590802263512
6300	-15.85364105868234	11.972246914269759	17.173669960541645	19.56421683931291	9.54747454091681	13.144302068370925
6400	-11.87019472501075	11.26571206445952	10.138513968803554	8.54884068813441	10.209373524484734	12.697229549181245
6500	-15.338194335844152	6.4654160786921935	18.842309813430493	10.052808247185716	11.181868750873214	12.34865111296753
6600	-13.140526581201849	8.84025319295551	13.126662672439709	9.144834964704772	16.75990143573427	12.641293633392245
6700	-14.176048507006964	12.857210226445087	9.704336858403284	8.125003276658342	5.691571404865035	12.543967213775879
6800	-13.231784578827938	10.831892981723309	14.696963645082548	13.235823761287605	6.516270071699139	10.030416796445596
6900	-15.099433305784634	8.844004976008971	9.10877493048349	11.478589797469297	17.157096402243905	6.295039229749518
7000	-12.853276220803451	9.10416978146134	7.9692139632343775	11.583305015951723	15.41634816342825	12.908080692205123
7100	-12.705840662448768	17.508728520419787	11.439471012747987	10.573289414711423	10.618999773174213	11.785614068687064
7200	-13.537598114796587	10.189918467119329	5.3100810139098	12.107711410363986	13.135259504931916	11.462677229104784
7300	-12.861819759077486	11.203531758586735	7.730861014846085	9.032932021270778	13.126330165014537	14.919676536810613
7400	-12.174332343910475	9.840760017494732	14.727805617207983	9.938389777869345	10.526712082187201	14.56080147369365
7500	-11.590122293937814	12.46780741739526	13.608521722224944	10.568093428375349	13.7473818389435	9.420059605207852
7600	-12.628095503155352	10.810808573361658	15.108106689760698	16.679051021370427	12.471895997815643	12.242462575874121
7700	-11.935597510579367	9.704527383764969	9.749979293549343	14.506753571461408	10.137982983526783	12.837749021358555
7800	-14.484374495861946	14.433858114929677	15.171646136860486	5.0508478968942185	12.220737413789676	13.529729782631055
7900	-15.439496113086523	18.13432089799074	16.340362631667727	11.11544789834822	11.560177196481389	6.860915485809468
8000	-13.898690430827594	6.907874694066209	13.950233144447456	16.219709621095365	10.537448429223723	14.538119127166727
8100	-12.093180315668313	15.655977454410493	12.542178609258626	11.629643086510782	12.631982745237753	8.93009328508874
8200	-14.93791117064452	17.05682234962691	11.170590203307986	10.222190183035693	5.511239409596429	13.817191025062545
8300	-12.440147787323479	10.253488798308794	16.654252021394534	13.82154650010791	10.762386894309142	12.551684552504504
8400	-13.834678414755945	5.706040939804714	9.356939216728724	12.171448168598126	9.35288380875721	13.153983833093562
8500	-15.601887998503495	7.015102672429998	17.06583506792101	11.187758987242212	15.022755926814703	17.144811521984206
8600	-12.22914673430966	14.209224774775025	11.067864696996645	16.311279831183185	13.1648850463707	12.612190098200356
8700	-14.064913318229848	13.304146000013295	14.849222064936123	15.277031404099997	7.920509648318683	7.318955566124185
8800	-12.808539458533014	14.516240132159966	11.698062747366789	9.245825479271264	9.817400230128547	7.789817405186511
8900	-13.319961272789957	7.521255928323331	11.18223489213252	15.146643851398252	10.801296999014177	8.307177901895281
9000	-12.43396846994805	13.995357989969115	14.736227925422806	10.784793301911844	11.408566494749854	7.942871512728797
9100	-13.292353398305094	12.955046151143888	7.6311768260964765	12.767305058596168	7.110461655636288	11.156752348796184
9200	-12.478138986194642	14.859653679226955	14.054551894202588	8.47570951846578	13.626000447797836	10.243021050975582
