iteration	log_density	x	y	z
0	-27.16820846831581	22.111042267018913	22.9036640605851	24.102904326108558
100	-6.963188516480839	10.174200766822059	12.633403095689891	11.577794666136095
200	-7.824454597695255	9.243053628324233	8.897965957235222	10.519317512584971
300	-7.0446591555834885	11.165812555552172	13.230235539635574	13.780483921251943
400	-11.14235834751744	6.524418913322826	18.627167384173188	9.711611735417485
500	-7.882869077505459	15.899763898652708	10.007005538033454	13.134488595458189
600	-6.87105999129356	12.270721173308608	13.281900327475642	11.26642804796321
700	-6.960212032953842	11.435996913582386	12.63131886870986	10.2272168867901
800	-8.574541030549103	9.811299862351534	12.71016117613807	6.7442785718763245
900	-7.778307956554348	11.724328502653778	9.942156618587129	15.77815238309615
1000	-7.364421104077042	10.23483169253077	13.350806251511463	14.488913329017555
1100	-11.485495191623826	10.322042972300183	19.26662721861769	17.44932187495444
1200	-7.065644711339523	10.55816419748861	13.877238589618937	11.60719474399648
1300	-8.138485757509255	8.484799075531765	8.450630293316472	12.33717525094864
1400	-7.418103437948787	8.769629049399754	13.224506279479098	12.408357863770501
1500	-9.222926789711806	7.6350691868667795	8.926740556445354	16.011326959095406
1600	-7.4349009436863716	10.592814911477124	11.69799481353391	15.214412286737945
1700	-8.827399792708473	16.894705057454615	11.148045002601949	15.575589143131513
1800	-8.106885562541883	7.260471479501358	13.405040831324373	12.249551918918499
1900	-7.775935563937047	8.416947453148872	13.256400537795749	14.031166821013915
2000	-7.2521917792029935	11.354955901621134	10.149877367587045	14.296959457766846
2100	-7.703868257520914	16.032684519468102	12.100302217809169	12.98622007468519
2200	-8.562205319370646	13.65604069907912	8.628355720899602	7.688985481854014
2300	-7.506224549718377	12.256528065935473	12.800637950272709	15.602890573927002
2400	-8.077842595575511	7.9359348634588756	14.654526221629592	11.3568528988001
2500	-7.467494420339752	12.868982655266397	9.819305998715794	9.265050502748633
2600	-9.65126630123908	8.86449920419963	11.00748843655106	18.440648674399927
2700	-8.401351829702707	12.20735316360676	7.047589175355183	9.712955839315171
2800	-9.3385291480116	12.067526790649293	14.418549835644392	18.388676534153895
2900	-8.960355546301038	9.863558368934973	6.216848286198564	13.36116847392861
3000	-6.768221718222488	12.346563740478564	12.353919159167727	12.397783985795089
3100	-10.665198751763857	18.87745345690098	11.2765079802114	7.232780984053373
3200	-7.026904767140066	14.00329328610588	12.119813272810017	13.01604771876796
3300	-8.164219972870896	16.763472271483536	10.574871116008433	11.100052521928482
3400	-6.923235961279408	11.352238529675653	12.275459364692024	10.35732508152502
3500	-7.71629871209778	8.43962367799928	9.88618037583841	11.430377117035528
3600	-8.059228918732536	7.17416479957713	11.43966833140097	11.802338811343793
3700	-7.857684761454033	12.02041156314452	13.363756537201645	16.26071397189404
3800	-7.289228313921689	10.868826067933853	14.67157715511724	10.831737589815187
3900	-7.462255933449133	12.012920050548477	14.004895666345913	14.979335430970526
4000	-7.43180740128812	11.209276391484071	8.608050340481794	12.466447504234674
4100	-7.628277025346877	13.076806528353218	12.442223338640677	8.188239377362226
4200	-7.576124657705202	10.202639000790988	9.318845256082405	14.127616714818465
4300	-8.961705467370317	17.551771137846163	10.97391822677021	14.830423680137013
4400	-9.537023736250797	18.744211100213175	12.810598971927288	9.975011218851593
4500	-8.523709961255193	15.269195036705351	7.901237350605378	9.8751719534765
4600	-8.619868895705741	8.913162480588989	7.498850298810459	13.986034236293992
4700	-7.614572092184753	9.018261792153313	11.06719849462997	14.424257131486451
