iteration	log_density	v	w	x	y	z
0	-45.187073755755705	24.346009757888794	25.942019691684653	25.102083954923692	26.534188658082787	27.531386267836513
100	-3.3020047745717243	25.404017685015283	24.674690998376555	25.668911097011417	24.76029913745981	24.92631932055672
200	-3.3055626681859294	25.54977142329008	25.23129514336855	24.94125629686415	24.81694287876453	25.62246886475797
300	-1.8623699242308418	25.0297981119672	25.31082436564749	25.544168846352726	25.25412369111413	24.964412292030893
400	-1.3861126552107317	24.920298803508775	24.797145279129666	24.73787353073636	25.410960622456948	25.261779671040976
500	-4.192351867758451	24.736526367091002	25.036258716204	24.27681874350918	24.685207714202356	25.533310589613386
600	-1.0623795161160676	24.908844929641052	25.038327458693022	24.483937538234994	24.92560176987722	24.992561306317807
700	-0.6997632797968676	24.97896444462481	25.30988027597761	24.871921883643886	24.710502781898253	25.066534405667106
800	-3.6036592228953612	24.73890784437005	25.075499380150518	24.663345125611254	25.378686410637055	25.718198292769703
900	-1.1677050440548133	24.910983699625493	24.8179319975852	24.88944636248676	24.557815172735744	25.237218510246432
1000	-1.3761854713062718	24.833163380608525	25.392114136758117	24.81162604346979	25.31183568903581	24.807361492343354
1100	-1.4412627774062075	25.327244151205548	24.9300379340102	25.037970309900743	24.75528893203589	24.561164335899107
1200	-0.3557616941263705	25.01674150124855	25.29556195219069	25.16252428377798	24.897750952653986	24.987478115870495
1300	-1.066950141678777	24.914765386231704	25.100552740956466	24.859846985306454	25.165500607464082	25.46722127420185
1400	-0.6866263160262439	25.285445125548605	25.291184413272056	24.914680083609724	24.855107489762354	24.93960285457792
1500	-0.6199696876622426	25.35127497489003	25.159877268227604	24.910470505101454	24.850897911254084	24.93539327606965
1600	-1.5858570111683368	25.53383423623077	24.912478557588503	24.97583420786683	25.06881030274761	24.683677963934876
1700	-1.258873472292561	25.18957316504541	24.743805250633283	24.724766060905246	24.72454923156225	25.26861473939059
1800	-1.470194174175019	25.109340328738664	24.543841640551708	24.61823431374987	25.044849933608223	25.067248075338952
