iteration	log_density	v	w	x	y	z
0	-53.73642962360555	26.431633310685033	22.30636637963414	25.442968164268265	26.229767870447226	24.01097234078608
100	-14.443108914718257	11.230008390735925	9.105663009187133	9.730602676127688	14.179692966368384	18.859186388365593
200	-11.842300981921152	10.01314357676714	11.055641514141735	11.391213014818987	9.304908625388222	14.575197846528406
300	-16.16721552945635	12.088283016940553	6.388193542542275	19.344867010350292	10.88553006702048	8.796193502520302
400	-12.373841645617981	11.22675067329516	9.135918920360329	8.414636239195186	9.539292812705309	12.98088648252416
500	-12.728484353780955	14.547848346141986	7.7648318296100935	10.258046430429523	14.75569660085613	12.006966239743733
600	-12.134147664037487	9.809475794875173	9.457698271158462	15.601237385797846	12.240959783388416	11.73586360671389
700	-12.873858128078703	10.696913745839783	17.64747694322869	13.445671458056326	12.00488564966032	10.58889984675256
800	-12.062185216480415	11.505269938386137	10.866088953565715	15.802903489375174	14.472007160495982	11.020355048049241
900	-12.443151787761373	10.481014304402473	12.02600181772684	14.984938506022704	15.636772058160968	9.659797778959504
1000	-12.316843279167113	8.599325916365252	10.04034449806164	15.401596050449113	11.52353709760146	12.666520299168178
1100	-13.616839928872547	11.134888494063448	12.427042616989716	9.919956167026534	14.593024009856459	5.749739499519706
1200	-11.228158456713762	12.657572586282539	11.01234275860391	10.861324469411853	9.929645425213282	13.029470951608324
1300	-13.562131716238605	16.77221532373527	10.961427118272606	15.807581639551849	8.871271904557153	13.386671377741113
1400	-11.851471814888017	10.513805503598018	11.185823460548667	11.546218984054757	13.71973208730361	8.361976323841134
1500	-12.084998348278994	9.503455308417443	10.167633766958629	12.914484027094279	8.399000201360355	11.717219067616199
1600	-13.470049108572818	16.599458078899797	10.55157488646428	12.341937065829088	7.474642878664603	14.134463111415824
1700	-11.41900270228268	12.5949579369182	14.69866926980026	10.277339194766029	12.791061475404588	12.50566405867329
1800	-15.006501227063817	9.298691973326152	11.62655970310201	10.43805593211597	20.129468088213486	12.310411806669716
1900	-14.837079398420686	17.014076421695833	15.770476760604376	9.8924784752131	16.007968282406907	8.373942656567701
2000	-14.627691197666408	13.557181248308192	13.211847315064059	5.880937294096284	7.7147557637969975	15.089107382653204
2100	-12.300012892541192	14.29026476461581	7.905730750846731	12.941207972430403	13.049537882894748	13.829823285323338
2200	-12.524519941925629	13.776015651519248	15.374317765437961	13.854498684446707	13.732151282877519	8.774264375053107
2300	-14.4640804237608	11.267501852882175	16.22211456680736	17.369942456581555	12.405983136790047	7.648757055285008
2400	-12.721993371831335	16.226388703934134	13.73111959649485	14.213038447891796	9.245255109057291	13.262680622406858
2500	-12.437068094772508	12.240043928320528	13.623218705735527	9.098274028025932	15.661571711184733	14.30030898370747
2600	-14.802178159297195	11.698444085547472	6.431246434477615	18.37729592515723	12.731763895249975	11.724955112314225
2700	-14.095462489811107	12.333761785961094	16.553848193735877	12.866906182995116	18.100405766382277	11.07983998566241
2800	-13.130299155491093	11.389162659467038	12.643714095529415	18.021501842801186	9.713881125481038	11.870201943205279
2900	-12.982716622499973	12.504323774428538	10.162865405068741	17.02430568048885	10.49962798551978	9.083065608520648
3000	-11.307112968803699	10.638265713484738	10.586230646591423	11.763470766465707	9.645707833292844	12.141804384959086
3100	-13.040623663304755	12.685727295807279	12.037143124287384	16.200384573274043	9.793948731567708	7.793634773036361
3200	-16.81937782240425	11.751900393427999	8.895260088758913	17.60780198608005	11.230317548876013	3.817594481892196
3300	-13.370277256806325	6.52202242229742	13.057086707030034	12.88956339856667	8.600470697196615	10.229414154805186
3400	-13.600450391096036	7.260231483862034	11.004098691014637	15.713426461666124	13.399051628565807	15.39820206457664
3500	-14.452736064646944	10.076957197780892	19.406230417918415	11.017304370841394	12.02302992805475	14.564461394795257
3600	-14.51999938306482	11.99631337265913	17.00729154638254	17.98762601099379	14.514516783501346	11.76267416322118
3700	-15.287079120959111	7.996721194890293	7.453404741627376	11.806810113919072	5.347613738284799	12.349093134559315
3800	-15.938200272284663	8.227443918449413	14.370783754716955	8.244672700129662	17.525750856571822	6.6762624947914
