iteration	log_density	x	y	z
0	-18.94506469790896	26.250269859042383	25.8017370490104	23.59650181118479
100	-1.6892424923730556	25.571343042839022	24.977938037295132	24.88076319955821
200	-0.6788293037981009	25.25669427419921	24.961080150816585	24.77820268670777
300	-0.2937499554500281	24.93453093080254	24.940956092598835	24.84750349936409
400	-1.7282584752905146	24.61060044911867	24.586122728119513	25.163953741643265
500	-1.5229385289474593	24.722231713939873	24.565855727397437	25.196326541474534
600	-1.210240542801316	24.701025189421372	25.353754227512635	25.142000524127
700	-1.1529655284735003	25.24039877488739	25.26119207802481	25.309760368904605
800	-0.4668034863599999	25.259552083133123	25.034573233325393	24.96964686820315
900	-5.5229404702762555	24.87189485581075	24.636938835684354	26.022176875278962
1000	-6.64062109181211	24.126418705810803	25.410554518590267	25.71396364229375
1100	-0.8593634857405116	24.98995783250608	24.947325829438398	25.39222958452513
1200	-0.4761135156456577	25.26367810752146	24.972991115072613	25.036016330697137
1300	-4.131361715614088	25.43230888810776	25.83459451430112	25.019778778027977
1400	-1.146361602411378	24.777423566861103	25.381619342597862	24.840867261773013
1500	-1.2568270866436775	24.579160878004128	24.983422706492302	25.260123685449702
1600	-2.1839333039206585	24.464425426613772	25.118190907911	25.387632679818015
1700	-5.14625164833996	25.4920242023813	24.1055539675858	24.740693706922347
1800	-0.8020021173553251	25.007464291869816	25.00638743996372	25.379309866144308
1900	-6.718503478831049	25.761729648113032	25.749464583443782	25.562868857971196
2000	-2.387483905841526	24.673366708567208	25.609748336098676	25.133489458309505
2100	-1.105834624228995	25.378623817750103	24.802087550163055	25.170192512436685
2200	-1.5121298197306547	25.122549681825713	25.08910757525827	24.47196585224416
2300	-3.7677745771429256	24.68199392128592	25.033042816148306	25.83714595048783
2400	-1.1225371910221422	25.392711189292502	24.82223267893785	24.828596361374444
2500	-2.855195264950745	25.249820892044948	25.676079279404046	24.715845177121192
2600	-3.8157240659772196	25.634903266849918	24.99675712031373	25.64076189310391
2700	-0.7195758146877322	25.113628993997214	24.974249083885702	25.33478481968411
2800	-2.562615838867296	25.527097938530172	25.502311794655753	25.071208197653828
2900	-3.872642021747881	24.257199208361648	24.497901128162738	25.149935384870904
3000	-0.49680066815285057	24.771495577187245	25.07142456982642	24.86276223220365
3100	-0.8004205020006513	24.682555382595382	24.975123941591963	25.205502107329632
3200	-0.375595724602071	24.949254157690234	24.95998997386786	24.787774717041987
3300	-0.9123825208217765	24.97063092759347	24.626326096147285	24.83264785836335
3400	-2.1808545135710062	24.637923686908724	24.64327815801118	24.561782697572717
3500	-0.18873061797343238	24.95653959199474	25.04995107842489	25.057497972823647
3600	-3.2205268085938235	25.228072050621552	25.7923234835664	24.95963840813793
3700	-2.069832873475452	24.96924085321224	25.255651046777913	24.400492639916937
3800	-0.4293427131516518	24.88978941420011	24.814402201058773	24.879308772197447
3900	-1.5216204572101368	25.48993822253458	25.206458460824734	25.145681564670213
4000	-1.3006816205414724	24.63107694009989	24.745946737649398	25.23268621088169
4100	-2.39702954315063	25.657150599338728	24.74861196754659	24.941860722481277
4200	-2.4245967923494898	24.90078789528578	25.50131086548815	25.493349225662374
