iteration	log_density	x	y	z
0	-36.943079677851664	26.593100831318555	26.69147580085548	22.712295327622346
100	-4.180610000971056	24.815820823792347	24.52987608587772	25.799897354623237
200	-1.4625298392230108	24.769617515198245	24.527615669901323	25.12055448213747
300	-0.5888187333900899	24.96197630594034	24.720375382846804	25.130240840150847
400	-1.15922157735894	25.038435660358047	25.470883324713945	24.987909245721294
500	-3.9367255556553977	25.021452756753927	25.59743910431693	24.30488562526114
600	-1.6516205958850723	24.78492789024118	24.574110770732727	24.675748634644687
700	-2.0356005455458117	25.576116188273563	25.22682425003226	25.18640378441865
800	-0.9161582098388924	24.897168587992017	24.79720760552338	24.657010997850357
900	-2.8030294083295972	24.593362629767643	24.36019449958367	24.881931411069782
1000	-1.8791492305757873	25.121386302488393	24.705985367954423	25.53118666819511
1100	-2.0758238991980824	24.613670079059972	24.529816308155933	25.238160628113352
1200	-0.5510423053362857	24.997416597260166	25.045277246766208	24.706492011289242
1300	-2.7959200677130753	24.80256100473311	24.609484162453434	24.37104802152516
1400	-0.7407064663869574	24.724792989774965	24.85374394792644	25.182267667404084
1500	-0.9969977229130333	24.90278572530599	24.698307370972536	25.2946791285002
1600	-0.9844171849409737	25.044710868923925	24.791661057219205	24.62703218047187
1700	-1.7913742753434807	25.491556892561473	25.10737674961644	24.667321440175563
1800	-2.819551601279813	25.307948004712838	25.702040058304608	25.068004428435678
1900	-3.4547898222836557	24.924335267342144	25.205127319697045	24.171942937101846
2000	-2.3862415285740988	25.67997757711074	24.853603930887395	24.889436092395094
2100	-1.4162060794053826	24.924644751454668	25.141689434610708	24.495314008934617
2200	-2.3582954150189477	25.381631452908724	24.642240051793134	24.53504763873814
2300	-1.2629602958157682	25.184408503315176	24.62871603446688	24.726962710955323
2400	-0.7868627780049159	25.186962969554138	24.860839037312164	25.293746942865265
2500	-2.7291935150131676	25.550294513740162	24.69492232410851	25.41992952319648
2600	-0.6673078863182514	24.867676963862248	25.173020527296583	24.741940027325917
2700	-0.4653279144939711	25.195706178947315	25.136785415446806	24.889796362514836
2800	-1.9088408242552726	24.466726748277647	25.02674756416872	24.67620862659081
2900	-0.5888610867996419	25.139349973672868	25.217682344252378	25.172637765214226
3000	-0.230288318909882	25.003017902671786	25.12778805511698	25.024209173138495
3100	-3.1862831938438916	25.571749419548468	25.38860392540184	25.442608539484695
3200	-2.5288719625947236	25.401664134208197	25.510827132161893	25.324719738285957
3300	-1.5257073395508938	24.662691348681	24.66983855608213	25.286377664985196
3400	-3.053062681048971	25.22478036393754	24.42074303389294	24.491921929599208
3500	-0.6164012765731705	25.320295960268396	25.008886198189277	25.007706596485093
3600	-0.5802029169238385	25.053022314380584	24.99661738115761	25.30308574769744
3700	-2.041426612278417	25.016252102338584	24.37781113470254	25.178933060681146
3800	-1.0265235133025834	25.216311972841556	24.880111561334637	24.635717107428263
3900	-1.750184970374907	24.852749367228473	25.430099461927917	24.615277380096334
4000	-2.1847423124048606	24.91612533581626	24.769220958646333	24.374736724829717
4100	-0.5416321931607898	24.873799015287986	24.98599980585196	25.26455587777257
4200	-0.6225772296342447	25.25448067139879	25.140412311150662	25.140086627082027
4300	-0.6282002652821929	25.128524291850994	25.13729729385367	25.26453887296095
4400	-5.761299577314906	25.839958419063354	25.73518595373172	24.99682833005515
