iteration	log_density	v	w	x	y	z
0	-55.9320324340714	24.582831862391615	25.37038046153961	22.153604440003388	27.773260501857358	23.12358751696629
100	-14.956433410070455	5.4550238712765005	9.317443826205455	7.619705956824934	10.11700949450002	10.45270272312103
200	-15.148520040828805	14.479532170093512	9.840254656416716	4.59387409395709	15.592845762606146	11.78712403941763
300	-15.177792553274893	3.4275158318393353	10.604207537838855	11.695518493483517	13.86335399166301	11.621154063674288
400	-13.27727656924801	13.955634651617942	17.280853532004617	10.620864667563502	11.569631150190082	15.337005019276843
500	-11.919390647655577	9.65232117481154	8.263752914561728	11.697608122134023	12.417405543490636	11.130516214095582
600	-14.808810483413163	13.952721568727153	11.234871399709464	8.966831293178341	6.603180003470619	17.456926213892867
700	-15.333141410463528	8.079003898136545	13.45696069784448	11.740540384224703	4.000556770799209	11.379543720800918
800	-13.913747600610572	12.165609080512752	9.219890757284194	14.952809259313463	13.404418736992872	18.15981536352144
900	-11.596517201115768	13.243009660712744	15.432061959265532	11.386016219473083	11.01239870499735	11.931943465041256
1000	-14.86966457811182	12.667959451608379	4.36408496151013	14.842957698431064	11.871110198683088	9.402818868965308
1100	-11.193440532938876	10.338749289583916	11.216492780343714	10.862036106893498	10.840564009447899	13.188619051655
1200	-12.336832725110183	10.832404298644967	7.974036143601799	13.254262679879837	11.218850535158793	14.872582771992027
1300	-16.010268153092763	18.305130975181395	9.236560174157878	17.633134392242308	11.55247172213805	8.152293850714573
1400	-13.838616418423543	17.84291101105397	10.244178907112312	11.467226084143563	8.165132524717071	13.681159992763753
1500	-12.608668613782925	9.945221874498541	10.104486215556959	9.765307722885403	10.272847743426535	16.136160258818304
1600	-18.675893446661146	5.288544522066234	15.346750384182615	12.25441502648735	3.45602696790303	8.422111813366051
1700	-11.930940373214845	13.401115861094247	13.277100663242761	13.773154995243225	8.979519624083634	14.199820765544533
1800	-15.262351004860188	14.672048964899659	15.703457141901106	7.836862282373437	7.552826343727821	16.764618055119225
1900	-18.802168526072236	17.91210148513812	14.979411611236479	6.564390542813268	3.837104361630335	14.091472533158257
2000	-11.890016485302638	14.704228351538902	9.631611514422286	9.675464898365078	11.022260398985445	12.826147901291993
2100	-13.778659181417744	8.537563022458727	13.740089547363349	15.24018964834087	7.861827771645429	15.364515157026535
2200	-17.49019817484694	14.226763642922691	21.99160394454479	11.721144711564353	8.824720225042274	14.411753781252589
2300	-12.374412650603341	13.3545545991735	8.053717575899693	10.205229130755669	12.046340679152856	9.162414507421275
2400	-12.259085486451337	9.583940230451757	10.327524706550033	14.803860936647423	13.972239857062341	14.494279638376963
2500	-13.304308009746203	15.467873691364565	9.097580276535568	16.835316954799072	13.2571684258208	11.898165515957146
2600	-12.022743894828375	15.751868468656205	13.831766570533281	10.65370202284199	13.434411439604464	10.974706533770206
2700	-12.768147458265291	8.549673705538675	9.815629714835083	9.457217738180585	10.3692831357913	8.842591754786055
2800	-11.965096600029735	11.352345914534212	12.255626466960567	9.071250163458295	13.173003942454137	8.701939809097095
2900	-12.75379912241141	9.73987594322071	9.262088095843389	11.547675137902285	16.73037430465583	12.571664057643247
3000	-16.017729001865217	8.61112855998669	16.586475882524677	15.732347129932387	6.844587033622487	16.60803539535214
3100	-13.823086470947638	6.296240816326009	12.647453021409248	13.907974106783598	7.786584670125832	12.643455580421367
3200	-14.501862747885605	10.058977148836316	15.39625703521099	11.094136604297674	18.392548715166875	8.839318567476827
3300	-11.463657865231612	14.301890844210199	13.266911741951938	12.767307639155838	13.87448558628359	10.867130056584909
3400	-16.615114119222078	12.74126546595884	2.8024753190505614	15.258111543857192	14.645867228221205	10.498004008633734
3500	-11.997993914788058	15.790178128718727	9.598388685330114	12.190767134017163	12.111534430638057	13.313639244522074
3600	-11.951924797182812	12.990289380252285	13.208497663155233	16.14426640034694	11.094098209156327	12.80105019847118
3700	-12.506595728604854	11.330103783233895	11.473478364887205	9.824307715305114	11.274968365283042	17.007714661775104
3800	-12.90088965400403	16.04114458708214	11.40706543327647	9.099284764192284	11.811485244069464	15.609388159629502
3900	-12.499611491124973	8.8227362790691	10.47255918164817	13.750703348053248	12.721145758509074	15.863119205746651
4000	-11.968287886081349	9.934356262473864	15.204470960529719	11.926483999248193	11.343636975802609	9.469936063717842
4100	-11.894192233895977	9.413689713605068	11.548364824375735	12.303792609007681	14.731571227452964	9.63515530273378
4200	-13.245050015071568	5.75203897524268	11.278830227057032	13.495929603254005	11.653809569472486	10.437975335570808
4300	-14.169477059756863	5.603502343971903	11.752604325701776	13.735290017352245	8.839411486192663	9.35095757379643
4400	-14.264809609589483	12.325743390810185	7.972823795168069	7.072130138232282	8.099896257602976	14.625144231577073
4500	-11.778501732863822	16.03163421559191	12.030076111790368	12.460248817402046	12.526260920201599	10.898614771282949
4600	-12.746081258297385	10.339338711498986	7.987520307357591	13.733094646999707	9.916021774750252	8.971986140560809
4700	-12.38749059658443	16.93881381048694	10.623917809706551	11.642318321261683	13.562425570703283	12.253009137183627
4800	-11.324204512035882	12.24374510523264	15.028938858996506	12.282071871862959	11.566050970979054	12.526971924743652
4900	-13.222615957039423	10.837593225076118	17.781041877106517	10.646438396243235	14.557333460404811	11.101587027051936
5000	-12.485563605122808	11.061299309129037	11.498261664558735	16.103846142826853	15.363946353332759	13.180395313948898
5100	-15.489483229124499	10.762989049824203	12.342894518193111	19.696294610027824	9.784922697737716	7.644866938334841
5200	-11.228429484838195	12.71354962858287	13.712066101147535	12.370810263787961	12.057313424769992	9.884722471891822
5300	-12.263468445590068	14.050047885115482	12.577892250872798	11.135798618756425	9.735805781172745	7.965630962691635
5400	-11.13806204362277	10.795794639603173	11.661326349128576	14.005302745164595	12.744139831470513	11.462319810452556
5500	-11.503706819200664	12.225762487368021	14.739409741791613	13.948068430795367	11.108679746482748	11.069547052524666
5600	-14.128716738471113	14.858055816277538	6.1858721408776915	10.195525247809126	15.848543355124267	12.469784179283531
5700	-14.453593929457773	11.266515419126419	4.0549001535105855	12.99577124589365	12.483969642634197	13.104567481598576
5800	-11.490689842158833	9.167624343822736	10.277792169797756	10.907183877996143	11.583341538087497	11.351932934242749
5900	-11.682401740760904	11.054708385785231	12.256870681615556	10.871217065208254	10.965451945126025	15.59485865373979
6000	-13.824280395983658	13.44221051136524	9.033592759242222	5.480289915635384	12.284955130444375	10.853936379849863
6100	-12.193857922583417	11.150176818249225	15.073234922879548	14.13903878251197	11.032676750231959	15.123306881142568
6200	-16.875109919855106	12.702314174816493	20.383163525153925	6.299865907074342	10.303175279491205	10.114705158422167
6300	-14.178777876440144	15.247808480189072	16.524109979142583	14.411671048160947	7.5519955460491675	9.868088495499066
6400	-11.73700152460874	11.97712859433324	15.364660633839094	13.735713464583718	10.757122890278984	10.846355686869412
6500	-12.759276959069078	10.177571839446125	13.411387964143588	12.678387982445997	11.32813959048004	6.579124148783951
