iteration	log_density	x	y	z
0	-19.447522065418436	26.07015267880829	26.456750365418426	23.990013372564317
100	-7.759546191772576	13.94275683051123	8.242581051724601	11.40423447117171
200	-12.46840715993527	14.787297151563008	7.226704335503904	3.4880344023359044
300	-9.927514344869655	14.528361891994164	5.032776090783116	10.471588498344502
400	-7.318398999263792	14.493409723013334	11.638962220254736	10.010188946075994
500	-8.0321612974208	11.400545090220657	7.470107590930334	10.491610694893533
600	-7.445503360328069	9.51557539358171	9.85944659601978	10.643411501439003
700	-7.2335456221919605	14.887268612664165	11.477387130911097	12.412290329298452
800	-7.155725548886215	11.520278156712347	14.375016496076658	10.772062768225078
900	-7.5514240604768315	14.004390677068429	13.913562608384234	9.388116462234851
1000	-8.562542593822954	7.457129044436108	8.922984223653277	13.611108454081005
1100	-8.355571257455928	15.529175528207773	8.002375970090515	11.265281543999965
1200	-6.933072786966659	10.32053384924949	11.261734444034516	11.927378022962579
1300	-7.049944563256513	10.776167057467998	10.995929886986032	13.722987128313367
1400	-7.68175334821946	10.767489976658016	8.5051885409414	10.235239805317661
1500	-8.268274108287537	11.909063058142152	6.766243769442114	11.93623080941034
1600	-7.1553765642097655	13.239782109846798	14.279764740500053	11.20125249756694
1700	-7.929391240181519	9.913090643149118	15.673850598346622	13.85803116480173
1800	-8.099203971969763	16.9062720330375	11.47554075582562	11.87869417458106
1900	-8.895614933261724	8.74826037580534	16.446256200159812	9.10972831960652
2000	-7.760418029868476	9.880030194928079	10.656931160290064	15.459049728437975
2100	-8.141931468999887	7.523227771199299	9.799126256216496	11.50498688284866
2200	-7.7347749465287805	8.812354332720446	12.707908783643326	14.671953528829288
2300	-8.976070305506207	10.957463387818931	5.917807386739266	13.43698374916386
2400	-9.172314613850853	15.176476006887935	11.110857088512539	17.726839833514028
2500	-7.018274970171767	11.6000754408472	14.058960630607338	12.710842669286254
2600	-6.909967079539548	12.023969584127862	11.255800874688628	10.450610790851721
2700	-7.689228563503932	12.213319814691081	7.91990935307035	12.537657401473156
2800	-8.154378109771494	16.471281499990422	11.080027510135231	14.125018755308542
2900	-8.25851085838606	12.886929030233606	12.713730615076413	6.907579423872049
3000	-7.523416014277584	8.34086866664704	11.731698304435355	11.26797082625147
3100	-9.44335013239269	15.877424961421543	13.109386424818533	17.68249471454507
3200	-8.768331798277691	7.266904909853629	10.414171181037913	8.610525621520237
3300	-11.086681589144108	17.3462165133362	15.61475984806589	5.959523594390365
3400	-7.998445174068378	16.643892073538527	11.734332258509935	12.954623780595863
3500	-7.398055898532312	12.234169968996857	15.416979478581137	11.89985904460341
3600	-7.511072625133708	11.315685812627393	9.664848532332066	14.802444528836624
3700	-8.958297319739303	10.078818660749153	16.263267090493564	16.23775578589978
3800	-7.672278393443193	14.544287888530777	15.123041326416176	11.329306728421633
3900	-7.730136126036195	12.43431112645376	10.803124397576157	16.012096618378383
4000	-7.2598294115436435	10.6098906308351	9.298105801937876	12.14106544869141
4100	-7.355794501700537	14.954187353279538	13.245861327262684	12.836967164442477
4200	-7.625553325811773	14.468204258950614	11.309499220024819	15.044132494218076
4300	-8.607555052845065	12.53089629984278	15.966771149788986	16.182639487693972
4400	-8.074409647124748	11.04888188063045	16.768429193782243	12.52195532752176
4500	-9.6529235131137	15.627433842617009	14.505680755627044	17.735112664381965
4600	-8.742605017698276	12.88101599876037	8.245347519623072	7.409913699189593
4700	-7.5131153100494945	13.407884718590056	8.63120479236029	12.69336961126512
4800	-7.288054125270909	11.502589906299214	10.277913399222896	14.558824253788375
4900	-7.207376405795859	11.56778381888002	11.1599560276186	9.276785544552187
5000	-8.155294174614339	10.118780926346005	15.765422573687617	14.766497632446658
5100	-7.639054598624163	14.681848454852112	12.121018862265432	9.02147142968059
5200	-7.404435538365519	9.422870036245744	13.727669818068888	13.492984999597738
5300	-8.958942475402706	9.33849852469135	13.70212309991887	6.535957743969039
5400	-8.189385837995797	16.79499388638724	13.054799344783515	10.628875124407578
5500	-7.525255086342494	11.233319504987206	12.439726783834598	8.360077020443834
5600	-8.074810302317353	16.854283170904765	12.54272084356963	11.747847678715937
5700	-8.591073276474678	8.285536032086112	9.865262246836185	8.14505804173118
5800	-6.944194366210116	11.761386470819666	13.833711621620498	12.389448626905848
5900	-9.448782053103347	16.565562207560134	14.71104908162644	16.523222073982446
6000	-7.843179392704645	7.599518519388525	12.095054828742441	11.383913353656705
6100	-7.402334947149002	12.09986967890898	15.1202015662961	10.560554394778762
6200	-10.052435287642838	6.335213973002346	7.890568486548729	8.75312250755475
6300	-8.900761515696894	10.469218102219854	6.171939301481492	10.42528449326636
6400	-6.7843977842135	11.76452614019584	11.446636662585384	11.422845286956779
6500	-8.87259603101213	14.125137037467486	13.734606980410001	6.454076621291466
6600	-10.636573699976687	19.702358029950897	12.303694596193335	8.741874259782934
6700	-8.35274228797168	8.713148067591325	8.12828979006325	13.769585255638688
6800	-7.0020699961402775	11.658334280538618	14.075387214601783	11.565375167612213
6900	-15.261341284770968	12.151048681318176	22.155861167187204	19.07922437441837
7000	-8.688739634538443	15.216543152129232	16.007409181757822	14.92701923309984
7100	-7.742720194728147	11.244964196005682	10.055775883495306	8.31293024294555
7200	-7.669172738866764	14.361572071905446	15.321401519984637	12.109475844972536
7300	-8.18313274041504	12.704052849897021	17.00665568581294	11.443489331162201
7400	-9.543608716348137	13.131207616505595	7.716051951916393	17.543349322633166
7500	-12.155239516640426	19.219551325636363	10.200270936007291	18.481432837038472
7600	-10.539420573316749	15.95343359121743	17.991336642961066	16.093827641588966
7700	-8.920830101245132	11.919388896936974	17.037717909108782	8.289818291577795
7800	-9.666954544393066	17.81354873425873	10.79120972032166	7.83799743608683
7900	-7.203019091770675	9.920040684930997	10.08400851394842	11.517614372417233
8000	-7.325133070838667	14.836934558337157	10.459993547541089	11.909534083854696
8100	-7.140866051443379	11.71336964746717	10.105484922385155	10.145316480779409
8200	-7.756613654308467	16.081859972660958	11.990745293926599	10.761862018857789
8300	-9.526470114044525	18.69396962349741	12.77039970015123	14.156228977472715
8400	-7.282440542189967	9.317189855184793	10.430966059579884	12.01408363931889
8500	-7.341295828080038	9.816580726587844	14.437460863532158	12.101961215532281
8600	-8.394905312025248	9.435942825570233	9.267188110786835	8.045097729440636
8700	-12.8912452634732	12.151367338773571	22.475762324316506	11.07614245443802
8800	-6.925937273477356	11.890661194280423	11.09033957815754	13.550174259198089
8900	-7.949002698677403	9.573050476589756	15.959481561027465	11.69987215443034
9000	-7.191546044356817	10.573217770299909	10.049980379313489	13.478225664492093
9100	-7.31864392990522	9.453235792962962	13.498790137899976	10.743490030531605
9200	-8.913915107632588	12.9920084412834	17.355264446588514	8.940075120904957
9300	-9.05561732517083	11.518339739364738	8.224859303880105	17.205096957760713
