iteration	log_density	x	y	z
0	-20.2190495508945	23.386803931375745	25.508577828380602	26.26404865934687
100	-1.3873661964714434	24.820011007990377	24.53766271707285	24.832962292766066
200	-1.0735710302864976	24.727170842671253	25.339390038787872	24.87875731198249
300	-0.5490961401326935	25.134884676504083	24.746284209326703	24.927850274203312
400	-5.456297900248872	24.470829260115973	24.108216080192037	24.679125866150148
500	-1.0139069199425685	25.259538988895887	24.846384821059157	24.683607307655198
600	-0.3217136079311565	24.91237346961617	25.145553174501345	24.90847091014188
700	-3.3287659897954556	25.76406296821113	24.853597355170194	24.68337779838342
800	-1.799119127672827	25.508268090815594	25.134923785275145	25.29835074571861
900	-4.350732450902476	25.848171305148266	25.3782979747991	25.264717414937255
1000	-1.5874003626378064	25.47620026726419	25.222188571982585	24.79415788348644
1100	-0.3707099395804127	25.03568436050785	24.96305262856489	25.21328689970038
1200	-2.3418557527588137	24.77586592796264	25.346947347568346	25.56174161508686
1300	-6.562565950098934	24.273216840719034	25.353356996562265	25.87807907282214
1400	-4.679714250809557	25.93387679887193	24.653794683531412	24.88294317444631
1500	-3.8199740992838986	25.835061149040293	24.96943478396742	24.658867217996008
1600	-2.172692620868429	25.65315730252761	24.8529121835045	25.017919030661325
1700	-0.8905312904619904	24.95980703626492	24.904373379531116	24.608993971529888
1800	-2.3605865085974265	25.58186984535979	24.61614859772278	25.06640903982363
1900	-4.020018037399503	24.994066219003468	24.07590426433232	24.92859271704193
2000	-0.6956039489918496	25.004673867100642	24.91876507366991	25.337205417947555
2100	-0.4454351427956813	24.98873618693511	24.771435906236704	25.111206859934647
2200	-1.472801990138723	25.06136517062975	25.05608299657026	24.465090529788064
2300	-2.3266230841311613	25.133563326327618	24.83038080667002	24.33957035500007
2400	-2.8253736985219526	24.391230551809812	25.352622652682104	24.685885940285036
2500	-0.6470932905023159	24.940657191306226	25.30840416891408	25.104468203317836
2600	-1.158095172556956	25.236369026208994	24.871579349466117	24.611744800927156
2700	-0.4570435716624228	25.185283760450062	24.867029013891344	25.123708043251735
2800	-1.222259912548776	24.520906926551724	24.938614007063656	25.063754980950712
2900	-1.4676974854261113	25.43078776915858	25.014951005272756	24.674265201433347
3000	-0.9551748446012422	25.060619053034017	25.408377038669254	25.08697354842845
3100	-0.44322879061523046	24.94170026052749	24.76221189933049	24.9344024145871
3200	-0.3040374425775643	25.129360169009534	24.87154018225148	25.00881446977316
3300	-2.647557259483153	25.124208471595544	24.268412591376766	24.941280551416412
3400	-0.844287564338873	24.8351885123998	24.903952049260706	25.342025174960785
3500	-1.2310052432638037	25.094009593899163	25.002279244182795	25.480066160937586
3600	-1.3319527891414624	25.333392856004526	24.64559497842201	24.841931692630222
3700	-0.5183229364153448	25.216098092310116	25.101936458544664	24.845587421077624
3800	-1.1582668606765159	25.079560879264687	24.53466349883849	24.983433777301986
3900	-1.671317395651682	25.466242251077762	24.801033844808842	25.28316831558272
4000	-5.410106807932527	25.757383730742227	24.5763975781391	24.35585201485206
4100	-1.3459274805402954	25.394510914122183	25.249954948608735	25.216167654452043
4200	-0.29643032088655163	24.986053263081267	24.84149729756782	24.920592296698217
4300	-0.4944846654418218	25.04805819788724	25.267995684838365	25.038781446393
4400	-3.759810205638958	25.260902430285967	25.838877501284745	25.17169052271809
4500	-1.8968412757837771	24.80045875976766	25.540098970676198	25.236106915781285
4600	-1.7940231838758092	25.4237804500418	25.40666968343232	24.860531314519395
4700	-0.5074644598765867	24.963266005888112	25.2060843013942	25.18627815550735
4800	-0.35080822357989966	24.847722103215105	24.888604665883125	25.090053881408338
4900	-1.717436756051117	25.085284707487173	25.5795593348017	25.065114556130208
5000	-1.3526185018996657	25.148885922435728	25.16215307076789	24.533233409611146
