iteration	log_density	v	w	x	y	z
0	-44.756652584661104	22.85643189446964	24.595587770527253	22.829287016849356	25.714145734773115	25.10572694919663
100	-11.624505706935208	14.099662580455496	9.041726182363549	11.069516945234176	11.403538634163889	11.103703342534113
200	-13.6520177959417	9.449499063503591	8.581501200223503	11.935413581891268	15.58546554982416	7.458065013367234
300	-11.938301671083297	8.851164440904284	10.280682213466202	9.970535954518569	11.897916087688499	10.042235357736244
400	-13.98711926114612	15.567513894385346	12.181898301022144	6.409572465843876	9.019512283377283	9.805576599681894
500	-16.77936455041083	3.3851035155234834	11.727986203653556	15.179766925384335	16.840441340648255	12.375653661092265
600	-12.626782697411882	11.275206819587538	11.052978366297845	10.384906118873745	10.256112996883084	6.8858998757141485
700	-13.342492463596548	9.177690611291862	9.62926104536125	6.482200241519602	11.365271581063848	10.706240629411653
800	-13.15515474081276	15.770886957920117	9.151924601968435	10.17724299095114	14.140435027016075	15.535750977487178
900	-13.344951949371678	10.27079107970047	11.604454824163666	14.809537962539151	16.087853767322652	16.289783258852044
1000	-14.270688927937126	11.756584797861304	4.854909410016322	9.977950314926609	14.0403630944603	13.85818204124147
1100	-11.8250965366851	12.12616359870772	12.25365824837139	8.253643961439284	9.86382799895393	12.341819097452351
1200	-15.359498569346956	14.618215924101888	12.244802158250964	11.214470333623215	18.629685897666253	6.438527501709826
1300	-11.51897331804081	12.383941656345339	13.829245824807254	10.213905980044798	11.75764970930176	14.557905297608166
1400	-21.72443660369426	5.377478526359647	17.363039628101333	7.528511599647802	17.48861545769919	3.3834726966442172
1500	-14.872849994762232	14.510655517196488	7.053187695233455	17.788883637762122	9.581830608464527	10.123296346046393
1600	-11.686644689799072	13.776712894732123	11.636484877085126	15.484869953469772	11.790192552333048	11.091049239416272
1700	-11.820495301490974	13.077353267847084	9.534870357457732	12.803764485042745	10.231579900899044	9.224789918653642
1800	-14.522833581771101	9.49706636639359	11.38449359479627	17.55836414566941	10.489067024557471	17.2471826642516
1900	-11.920558153724564	14.19558899784465	12.681176893375598	12.51419926806109	13.876885384881211	15.382618941830744
2000	-12.453551055040064	7.652446933201021	9.012064123219721	10.527115921817252	11.687133969813047	12.10697962001517
2100	-13.877717926353265	16.337079111230945	10.55181349342129	9.729840036085482	13.75907494974055	6.843719447096405
2200	-12.294941670077854	12.829470889423368	12.511594255653856	14.241316580166837	16.223631674165322	13.85483467522305
2300	-11.585260793929457	14.25453855577479	13.258744155112788	9.53607235287406	11.380407254533779	10.835416166998193
2400	-13.491673944646772	7.3555331603670275	12.659925384588217	15.636994660422939	9.680648875451851	14.860107384076782
2500	-12.165025272702989	13.464566528114055	14.941459461125865	13.663956166631573	8.696433344705117	12.659386110604386
2600	-12.33107927055654	10.0816627948861	8.563882253264829	9.99785811913683	12.117890882983474	9.102792641518604
2700	-13.647147862943724	15.670749152090014	11.595128049076035	7.938021202485707	16.500180319714957	13.096732883950136
2800	-14.355056467080649	14.757321827472149	7.388482112768505	11.294994418758824	14.243048520409678	6.5284761930684585
2900	-11.836121819576904	13.956248992911416	12.049386146167883	12.284246518380122	8.439197355896926	10.449352113924009
3000	-13.88753789993413	8.280668053165334	12.40239940686396	10.415246054696178	5.7232438581248815	12.122437065762195
3100	-12.82584817166766	15.448408175998413	10.201670517883127	9.01202015214274	10.506420346473854	8.75581562727754
3200	-12.05137336749849	10.286790592196919	12.36166438668108	10.71064388076718	13.782828217968047	8.131965080848058
3300	-16.656761487221342	4.103629612219587	17.996180374761327	10.384331833749135	12.061238455601629	9.798976285501318
