iteration	log_density	x	y	z
0	-15.665940911088686	23.94068021010997	23.634610103182567	24.321308551096536
100	-3.3742235749018263	25.23989619153401	25.34933455055862	25.732115050394384
200	-0.5748863974922459	25.271381224391533	25.13969107905064	25.01846518639678
300	-0.45923222310873246	25.22188450145212	24.983866924235013	25.13530851365739
400	-1.4460051018982158	24.774094007770422	24.982505218522874	25.485535456208424
500	-0.65901849928136	25.321541216926995	24.933368025430376	25.06610429660098
600	-0.8555770598754863	25.24837780687892	24.78435266458748	25.218363742774702
700	-0.691056499498185	24.760296397349563	24.760269579010956	25.066252667716906
800	-2.4924562225697757	24.363065978474523	25.31218067886403	25.128402622206995
900	-0.9226134507004097	25.19928883341021	25.34320052627588	25.115205762702683
1000	-1.242009948674503	24.850926028598586	25.43085534250771	25.184099518062716
1100	-1.234580243832826	24.920851588471717	24.56045567324686	25.20158689421452
1200	-1.8164422814163876	24.962314678234765	24.75114072182663	24.446779868988457
1300	-3.1123584152822055	24.65882091065863	25.436144215549668	24.407750008454197
1400	-0.8426449017538792	25.06920115733578	25.237552953519902	24.697041234554064
1500	-1.7159977744727044	25.287553340298803	25.449017566890966	24.749442747602025
1600	-0.6930219319930954	24.75806309112023	25.13721467965363	24.794103583234943
1700	-1.566870930832212	24.861552935046184	25.417657500718022	24.653102379172502
1800	-2.538985638650559	24.861552935046184	25.46993431213869	25.538482107541967
1900	-2.854994003578436	25.33450076533562	25.144716409837162	25.68363682425045
2000	-4.138988082844052	24.675087768422724	24.36329685759082	24.387981963836086
2100	-1.7041748241076349	24.849175077541105	24.50348778151846	25.27419477198401
2200	-2.8557364461557295	24.32085075411184	25.338664012495805	24.84372817129533
2300	-2.0774349092103206	24.50816336550305	25.029367461826038	24.570306765179453
2400	-1.1124747765568375	25.35563236750563	25.05337103788444	25.289211973060073
2500	-2.804121429337201	25.156113191204927	25.751342417697153	24.998934560995945
2600	-0.5439951044092719	25.083310247160277	24.72265601777637	25.05270024737573
2700	-0.8285834596727532	25.2049624611665	24.714175173583833	24.838216154474594
2800	-3.990841277487946	24.283738851642855	24.753213247358083	24.472108268538552
2900	-1.9912398994289164	25.33999474394305	24.823608080344552	25.511406899690655
3000	-0.4126215294967205	24.96935257175476	24.92230268703574	24.775350644842295
3100	-2.9392527260567176	24.42664518348232	24.469862525398383	24.904419762988073
3200	-1.1150803998689212	25.031613085092644	25.339291299958635	25.312133733982428
3300	-0.9669494144201424	25.212687132659255	24.71059162781171	25.227232088862074
3400	-0.559925957628611	24.914863362584324	25.12021921520452	24.738319124312667
3500	-1.475454163887975	25.169886209135733	25.469185144958463	24.78873600488203
3600	-1.7966781914339744	25.39959941671086	25.349151763644816	25.28883380909774
3700	-3.6609127373500256	25.40318876267473	24.332882794343643	25.414342148805588
3800	-1.9427089131602615	25.17458643966896	25.548613795482275	24.743084902828127
3900	-1.57174382636419	25.17676325198869	24.557793334184723	25.297042455155523
4000	-1.9773654305999366	25.52834016950333	25.351089813209143	24.947493378184525
4100	-0.2439490814512562	24.93203773435801	25.007636208490016	24.876373455079158
4200	-1.5760033218862428	24.8624392260745	24.54020526282348	24.707359281008003
4300	-5.602659117185941	25.776532738438657	24.822725197942955	25.759180944778283
4400	-0.53036395919685	24.823084605460163	25.142723182482268	25.178716229837807
4500	-2.212382029614059	24.67290882701275	25.076082612346944	24.412962481157436
4600	-5.452695324468756	25.087831262814444	24.604932931934822	23.993189417040927
4700	-1.3161888085087463	25.458014134861642	24.81047714860468	25.111983658664798
4800	-1.792235604103093	24.647734662732404	25.48005440463892	24.902628154545127
4900	-1.3404374245134778	25.065904280908324	25.249467578091668	25.443900138900005
5000	-2.5441138960504253	24.79608702269254	24.691693928335475	24.37192730971777
5100	-0.5876166140209391	25.053276184667563	25.020208343224613	25.305097587084866
5200	-4.318577461995317	25.081633848159317	24.91543271327776	25.9547868694875
5300	-0.5491249249534191	24.99759722034006	24.933080064199952	24.711393855238015
5400	-0.6030118284929111	24.814863975826714	24.766413221562267	24.895528497198693
5500	-0.9278923044157203	24.795342829289414	25.359318048125147	25.030888015307326
5600	-0.7995718184583146	25.31440144856463	25.068934956924867	25.19957986879816
5700	-1.1260456395346543	25.046113665974655	25.460513315658563	24.95777231827626
5800	-0.49447215531903443	25.24394836497448	24.89784145484565	24.924598906430838
5900	-0.7945836680245395	24.884392140938743	25.106703042388556	24.65711047118731
6000	-2.113921168846646	24.848473394356468	24.700097703601184	25.567986229579343
6100	-0.7440624486935963	25.063499282875657	24.756746550034055	25.260562099749627
6200	-0.7177752232017651	25.218845693723186	24.756746550034055	24.865130717264368
6300	-0.3464153061126714	25.1957388446204	25.061156986027104	24.973978782617007
6400	-1.4465010512805352	24.764655038558093	24.970435987591912	25.480555088629572
6500	-2.95974659764429	24.945815647676948	24.24393461670615	24.77886552701482
6600	-1.7995395880968847	24.658976359902226	24.552300370428924	25.221168265515946
6700	-0.4694983376074873	24.75628322511899	25.09847988645299	24.968589709173997
6800	-1.0854481120987618	24.564169577493914	24.892013910206682	24.92684717600795
6900	-0.2073925807822008	24.963823134308477	25.013742384860663	25.101682930091997
7000	-6.899459950716807	24.92615626173989	24.960376632839314	23.77854995586054
