iteration	log_density	x	y	z
0	-29.086907697760843	25.13892811617542	27.158781790333506	23.6771320989406
100	-0.5955817283374772	25.00305479840617	25.271053995043275	24.843086992205627
200	-0.9955701465906515	24.956331029430807	24.60062614481214	24.840058910825004
300	-1.076849537413336	25.395162507059116	25.110326967032552	25.191635715393318
400	-1.2644744390565437	24.879671897449803	25.229789462209396	25.423629634746817
500	-1.7580405405978985	24.604997579232986	25.384495811554306	25.22926301713318
600	-2.983055864293346	24.741112917593618	25.74879293214575	24.969377730992406
700	-0.8614956063510001	24.71249480183418	25.108171462014777	25.25066503697646
800	-1.2618488580736467	24.800134233150352	25.09897719393657	25.44319052846709
900	-1.9624482801587972	25.081730499285296	25.27918474163839	25.56322768059386
1000	-0.2438783001609774	25.109815419838778	25.083138543602157	24.968798544936362
1100	-1.9824488344669804	24.802226885932257	25.591082908734517	24.86658046379113
1200	-0.3572008964695319	24.86714307537855	25.057806626786466	24.8446449057027
1300	-2.424271104487921	25.4294248926834	24.622018120050647	25.420952098145886
1400	-0.7975130908704201	24.867199943333897	24.675109033308487	24.85934107611863
1500	-1.5937735943183033	25.222977405003697	25.088397580180914	25.512238861641404
1600	-2.4834590020412306	24.624050891509118	24.895955285559605	25.60453828688058
1700	-1.613947401120235	25.5223687444559	24.84795639795163	24.83142238354504
1800	-0.27221586458712904	24.8970026408077	25.03297263241088	24.879390876318592
1900	-5.295921427700725	25.176587278584012	24.581327270871835	25.9675491223477
2000	-0.689980920682305	24.70474959212506	24.930924243575912	25.16472591435555
2100	-1.6371221555475182	25.26671993971567	24.694548021289652	24.593657431757144
2200	-1.0307604940661887	25.424549937860963	24.90640764547176	25.07619387020994
2300	-0.6432202108831384	25.270483185349864	24.83337745133832	24.911889874518494
2400	-1.8240974206382903	24.427666218298008	25.189921506898184	25.086421309614455
2500	-2.934774169304581	25.59468880666671	25.457046489645496	24.76467986910915
2600	-2.229443621520378	25.13763510397629	24.622202285867107	25.547272489801934
2700	-0.6434101039016658	25.016190438452114	25.182810016396942	24.72605075735069
2800	-0.757240901919225	25.28120819575864	25.016128193781753	24.766146659556142
2900	-2.5057110444630615	24.583777618008565	24.95598659368319	24.410596723632864
3000	-1.377416658053065	25.321789851503727	24.9064842474464	24.600564794962693
3100	-2.4456043338268314	25.502032450034104	24.86012044181649	24.512542766075185
3200	-3.1122074487945017	24.701905226541864	24.25292111894448	24.89819575815982
3300	-3.674825760279028	25.363329144910598	24.548392479333558	24.33185306756977
3400	-2.9201234242779646	25.68062663896899	24.887244946079143	24.62757579361904
3500	-0.5232816769461077	25.175932753090468	25.216112902332306	25.06616263134008
