iteration	log_density	v	w	x	y	z
0	-50.182428670185516	23.104052975266143	24.356747102498687	22.42931148334241	25.961921785117955	23.38123597480715
100	-13.648778421095791	17.03707702383441	14.553876685872043	11.34232204779127	7.648922548144284	11.397553313939863
200	-12.51349381505609	13.239014724694622	8.933363719873608	12.37115716044557	14.96964694899825	15.360162086914563
300	-13.154197487018854	6.775278444980724	14.427550493173218	12.384850173056291	10.008247168842656	14.326676992450091
400	-12.053904125181804	14.75828262065086	10.45765935491569	12.404759552016053	8.511342901979663	12.769775753881255
500	-11.142563959907744	11.400189662426545	12.137125645175974	10.896453554971623	13.368489145076511	10.256218224789002
600	-12.677404618824042	12.246101748439099	7.92115872704891	13.59342195866188	12.506048474489345	15.826809261357354
700	-13.762979748609286	8.657835623230515	8.59758922769224	15.669857967388435	10.768361607653667	8.006735691045602
800	-12.124284302970429	10.809605889687322	10.124242071493219	15.167089767885825	14.225146509951422	14.064861666557603
900	-16.06863625001496	16.523411470523747	14.032697428937258	4.161357748146532	12.706408293364067	14.939862936072018
1000	-11.343260966272481	12.544751020499273	9.421948461662202	11.139874692195018	10.764795546958762	11.044057962178233
1100	-12.934696590696076	12.333035763550154	9.582060400195715	11.13945140018655	14.327125861531172	17.162839530505156
1200	-12.639659192432612	14.642247764662887	10.69605740134473	12.394007261954526	14.78585037099874	7.893943658126819
1300	-14.511750683180535	14.869870866414882	18.05338887370465	12.32660424963004	8.821427923648304	8.526439484909911
1400	-22.583077248889676	15.148046367358523	9.757450328216766	-1.1255905663491994	10.446835411151628	16.775614551494172
1500	-11.702630841099634	9.192290463609673	11.266309806320196	11.11835531603759	13.409142932029134	14.325213243657029
1600	-11.735349542323526	10.996186799801594	14.464706537811463	12.262595905942916	14.924319489317208	13.215338717951695
1700	-11.795235078788002	8.24776452018574	11.885059474587901	11.039638298099115	13.794548022183518	11.848908713702873
1800	-13.663187019974671	13.982584143198691	10.404767227985907	9.75160975759434	7.344179850079433	7.6786789394222685
1900	-12.850551476471372	16.23405916860356	12.024589831382153	11.44482711830129	13.991716349861518	8.120478031002706
2000	-15.068430830683921	11.688158077487927	11.285381016254101	18.796976072948762	17.414400006960037	10.973844609472687
2100	-11.071770318900183	10.817964757476894	11.990605783082511	13.926511449857479	11.96042907953636	11.645973544043066
