iteration	log_density	x	y	z
0	-37.600216484311076	23.3219378573036	25.973304643575283	27.27087563148845
100	-8.170337882722437	12.221643211084258	16.64362850994285	9.99269414228404
200	-11.08146507841244	17.507286219970354	12.1271082369564	18.906201544093335
300	-8.451684401253695	6.491014600281039	12.208859352450574	12.559806420054725
400	-8.471691962061382	10.995679104680613	8.542687319289644	16.25492541097019
500	-8.166455059906193	13.782907797186926	9.169659965689942	15.79238876224656
600	-7.856901943296632	10.83501990155635	14.581482107782257	15.461013268619523
700	-7.2624998018356735	10.49100528240611	11.30712570788474	9.441980656947184
800	-11.053940507801501	10.14300117072256	19.813079650166088	15.613014978856372
900	-7.181744331851576	12.93098293638369	14.555950267069816	11.3311253132707
1000	-12.581543031298269	18.033606769406042	20.01086810284301	9.886954207029664
1100	-9.396637048404479	13.737135530182044	9.987846705993721	5.624368853888253
1200	-11.34323316389084	6.168014367330429	11.416480606976997	5.042899165807094
1300	-9.178806907264864	15.905859979850808	12.047412076625541	17.341922932086177
1400	-8.298494819251816	15.392222311889183	14.116353591627268	8.541331415522587
1500	-8.695115917020198	11.335437750218638	8.829915697200407	7.0405025048435155
1600	-8.212379062371157	12.535527923270775	9.790219359435191	16.60744059706187
1700	-7.203217724915575	12.762184246853044	13.382485573303756	9.603891857464042
1800	-6.989761452356818	10.285096746162289	12.914439681210423	12.783721513433228
1900	-9.195919702225273	13.216827597520536	10.72679721459418	5.596840914517825
2000	-6.867362984058434	10.929726685269102	11.089621038763166	11.537544315036769
2100	-8.154608507881024	11.715771795575554	14.795104728516927	7.820865712246
2200	-8.887572986731774	6.301241990801369	10.976064843787178	9.757761368982207
2300	-7.895520067177417	15.377774064690868	9.48200514837525	13.716191094568792
2400	-7.049213109736013	11.985024873948564	13.982576354823026	10.76282212801257
2500	-6.8605073443695135	10.659481319623639	12.517106912466193	11.98132712974205
2600	-8.573419160444407	15.824863847161362	11.62686020174171	16.257738190450866
2700	-7.429876829340815	13.886996519251916	14.215785932071135	10.03966172906506
2800	-6.943367501380119	13.7101559710279	11.86818800943945	11.216282227115551
2900	-7.3227403494774235	14.50767308196722	13.80339329463966	12.918847646898056
3000	-7.674940817916475	14.22320877955772	10.210718561096485	9.070775572582374
3100	-7.128388882282269	11.637787437867296	9.987455947141198	10.355288856665858
3200	-7.076070165358696	11.637824285996075	14.40629324453499	11.846863071931427
3300	-11.076093231908784	18.92010532726965	7.362432813980974	14.924106256243547
3400	-7.681814570122863	14.138022466023964	8.5074351864471	11.718717954872222
3500	-7.739965217724109	12.469789943435787	12.948063325776612	16.09578486095018
