iteration	log_density	v	w	x	y	z
0	-63.904917204067914	22.105419157116394	26.627570897776785	27.81101764957579	24.622745088560563	27.19292555955287
100	-11.914987957643413	12.792662913227272	12.98698158706892	10.652238015797188	15.71265429293863	13.791884094129706
200	-12.605275373441945	9.627013290640512	16.066198620913855	13.913934805278878	11.435637837631798	14.586898773944634
300	-12.217389507895737	11.79425259435212	8.049803165517998	9.873015434714189	9.874025486561804	13.080078665958426
400	-11.875135474994494	13.934280683428112	11.603014498572241	15.476639234183718	12.21278433663145	13.914387249765113
500	-12.763517604300754	11.377444719021398	7.712502772599828	11.967047123561512	16.071634885338128	11.41897540983395
600	-14.476839913838509	17.560512841692184	15.709164717190951	13.189246151280622	12.038165826829122	7.479609947149198
700	-11.098249337555615	12.218617529850373	11.884436969205003	10.98574640094377	13.975487964341614	11.151558276326458
800	-13.14958163116095	12.055695870005401	6.334244893148027	13.577495260875526	11.223162455651462	14.727708802845088
900	-14.062796385994652	16.925084973908085	9.165676648804338	11.08731175307493	14.637407972235351	7.64163560244897
1000	-11.66716236520951	12.08759172580866	14.857638142719635	13.026065816255864	12.022296660723399	14.593380629529197
1100	-13.196524272942602	13.2211517843409	14.868473758371298	13.651518823382744	15.617489421113476	7.763478292795109
1200	-12.624717248135468	14.24191803153111	11.256803955483146	16.478335277961385	14.597109523776124	12.899825364610848
1300	-14.638805454884707	12.439612728885393	13.467351559851934	6.309306880022018	17.30840605658467	14.555920963243542
1400	-12.067578144143035	13.875708338342399	9.37003549117458	11.57459349136895	13.916972231660235	14.978159675570563
1500	-13.929198962437406	18.600366423076014	8.71048909064498	11.45652872462548	13.072078752179664	12.91592864655311
1600	-12.746060912631025	16.65866470248705	11.797328761188997	14.65016603105848	9.552877929578015	11.214599243846544
1700	-11.829212307089762	10.572552351237599	11.857929063493849	12.630846401690468	9.159978465801894	9.110689031828791
1800	-13.153161934393196	14.009617051816793	11.81453592924397	6.847737102308004	8.533001490038336	11.751318780475962
1900	-11.590131506400633	9.12110011392361	12.541661051877107	14.419030335960358	12.133532469951245	12.33932869106947
2000	-12.372272733789373	9.794096718874993	15.25029770528936	11.677951906819736	15.469043442769312	10.962568484790378
2100	-12.298989272853847	13.327481873082055	9.438527384828983	9.328029402442418	14.820240373238164	10.022867992760075
2200	-15.914537052433738	5.970913901611089	6.966055739791653	9.231598278677588	16.642703811748284	10.776798072980611
2300	-15.791523099234388	4.227800366335199	8.366816694441162	9.269333075590898	14.881305371525057	12.908637438265586
2400	-15.611550984296336	13.802131294961173	12.350071256525142	19.740180773197338	8.158443144722872	14.985550189777536
2500	-13.9372867952901	13.782170154876715	12.648080373334004	5.914282431160282	10.348357974763406	15.668094976707431
2600	-17.166285623876707	15.90550565044879	6.638202947975556	9.072373686004564	18.7158344945201	7.845286146293428
2700	-10.963336466350228	11.111422991945986	12.84973686775082	11.013807309207099	11.238244659285066	12.46836322393673
2800	-15.072831281927606	11.717706212403698	11.237132906615267	15.829146885126605	11.938234100391556	19.86936483949966
2900	-15.51637917189723	9.032119798771209	5.207297136107625	12.473564561566224	6.800175494781917	10.260161355037393
3000	-15.145789803126542	19.918159198623762	12.753895817410207	13.179068800831185	8.54522364812535	13.405953897118891
3100	-13.509992411478658	14.920050915853647	17.88636053074886	11.036368470925016	10.606368930680032	13.754112099510573
3200	-13.55695769773021	13.785631297609452	9.590183174556717	7.608397923168122	7.423880345425644	11.136125481851316
3300	-13.363524311315938	8.59949193157025	9.14610413575949	15.452541316663725	15.589273720695903	13.405741893920878
3400	-12.158059917821836	9.225796416282396	15.498591180924414	12.736664807352597	13.212644397084926	13.685030579792732
3500	-13.006443769701828	18.034524209568747	13.047508159915033	10.99025310050181	12.410187344080912	13.165832919741607
3600	-12.483920994352916	14.41829013723364	13.855660261031716	15.630735942410965	10.874015683704041	14.629195375671035
3700	-13.480701807744294	11.851393854752612	14.763015872200217	12.276061495185443	9.93492494719249	5.950262493175403
3800	-11.942617350827561	12.43710998713891	14.150808432146125	15.555744045850446	12.159353083859282	13.850712813670139
3900	-11.00749916947162	11.154567744989127	12.347325590701988	11.20558925685792	12.778838221500616	13.416225145942791
4000	-14.56310429295339	16.49746631215794	5.327258674174364	11.073563490806277	10.546570490127035	12.59685180607767
4100	-12.506501451381135	11.974470637800932	16.614529407647396	9.550858650600619	12.82259440789901	10.241786533264648
4200	-13.01855065346675	7.990352144520803	13.347112256099516	8.22853095764792	9.426150513702524	10.760233379721921
4300	-12.953420684528128	10.347218280610788	16.72574917054718	12.919735384409357	8.37425801833617	11.778553904825147
4400	-12.165196713483601	12.597207583308077	13.698373875274074	11.611956475455566	7.709074999200994	10.235468400147385
4500	-12.759025148622715	11.455029478089529	11.17720237538687	8.999247366769016	7.058055922305016	13.097685302284697
4600	-12.407161038826782	11.32836447998432	8.63902006787635	8.627120602078074	14.479714167703742	12.009864985107962
4700	-12.584154599633367	9.53672687371104	16.11444924784607	12.927388811351182	14.481034025643416	10.435847634291042
4800	-11.712951469517149	14.424640347375847	12.409855218624244	10.907100972695194	13.311616540296662	14.795581314442359
4900	-11.919715612823005	8.61793217224993	11.972684853443944	9.035447369569585	11.863841087304767	12.5024115398286
5000	-12.44712585693898	13.389624604323696	12.805679470314988	7.551183400482156	9.54727179312086	10.73350031051038
5100	-11.906206305663893	8.812449612993259	12.489457599335918	10.170059305448367	9.71429978277088	10.867597402224458
5200	-13.333692472746485	9.782910174103275	10.588572450284465	16.644079761904287	16.179449703621685	11.91427015348107
5300	-15.592830790113007	3.079651657300211	13.322787963969235	9.704024667847989	11.857494367535544	12.023192014602962
5400	-13.030987686440767	6.898418379490642	9.657848522852177	11.203931271991815	9.110838149100987	12.093621281111524
5500	-11.450716896630755	12.791145220583418	12.495373785749035	11.176527568705403	11.131652984551456	15.123018025680324
5600	-13.89978967882046	15.71852884999168	12.695912926231312	14.345277409320227	12.090739830016947	18.026581082803357
5700	-13.893286413599748	14.039251762840669	14.920242496710202	16.41511943509652	13.079025392769449	16.762246613723057
5800	-12.443148761079403	14.93368029750757	15.665565509722564	13.035515865236261	9.904570400664634	10.44613849593302
5900	-11.782004374281476	9.841522334578103	10.129352018986076	11.181315564715039	9.061506129677134	11.254000410899856
6000	-12.483309632268954	14.359993231875677	10.603228888800189	7.817254981568434	13.278143185429629	10.00154893005706
6100	-12.121845866591235	10.355729931466039	8.393671388700124	11.37202942228634	11.113313651521683	9.307935264150546
6200	-11.767530181160613	11.49312717495856	10.825925391148132	8.329061543346484	11.022052004924523	10.699316579356992
6300	-14.38321293218616	9.454649527059136	16.3349557805763	9.476679558941278	7.792694335921747	15.937307698392333
6400	-14.425996991725418	17.909947082016085	14.881538372431965	9.849415745150711	12.387126976820937	7.804037083694425
