iteration	log_density	x	y	z
0	-14.262774343238409	26.498527407317766	24.360927718308155	24.306272795034985
100	-9.857995457683879	4.808983279264206	9.938936478794677	12.246617701626384
200	-10.503178880127779	9.83713588283703	18.64983341823485	7.671656144492837
300	-7.6243648638753925	13.818439286475883	15.015252279264406	13.848162918235207
400	-8.943125761587948	8.599254662650356	10.32369724613574	6.982350121296269
500	-8.370536998189928	8.476119486159519	15.052818204629748	14.740043698532197
600	-8.511566503811581	7.174863177229595	11.355820108202145	9.156254169946331
700	-9.358742437654094	8.941160252492693	17.907641844672476	10.333795486529747
800	-8.468975532016048	11.589397786072903	17.55196431857002	12.155768970989445
900	-8.182094900664843	9.834555986179913	12.821939913396761	7.473568559832812
1000	-7.53891970206067	14.512861665224545	13.444087150561124	14.424107992419472
1100	-6.950138334107019	10.967842217033555	13.613898046146579	12.089887654453355
1200	-9.740006947416262	9.498645625675282	7.216096121350945	7.0247390625036985
1300	-9.437698633183922	7.273847554447908	7.524790357526849	14.467825659040493
1400	-7.750208055830488	9.067732851489646	11.457177069849333	15.030924613052777
1500	-7.602196528480312	12.506057211551182	12.227468693461795	8.113187942083105
1600	-1.27908117527705	24.7002865030123	24.773939912738214	24.669759610746247
1700	-2.61581041479247	25.10474807830799	25.161395689363943	25.71415703573089
1800	-0.43758950540939623	24.98728955202547	24.988922967656812	25.250414961675908
1900	-0.948741029129911	24.74428770020604	24.699887970568703	24.854655147381983
2000	-0.6224095099935396	24.883595310557805	25.11190610252611	25.27926688630678
2100	-1.9869276248590102	24.766212806258416	25.11190610252611	25.58318937001795
2200	-0.8624385007788216	24.617865734229994	25.013730925313197	24.894228256898515
2300	-0.25833706475262225	24.935435191424727	25.097781903461158	24.902901502009364
2400	-0.6186949638611202	24.778337891317264	24.98700821328653	25.232238432759143
2500	-0.45325347829579654	25.199508626792184	24.84079359187401	25.036365085936296
2600	-1.1116687770405522	25.40675521779964	25.213936342735963	25.039607283543987
2700	-0.4375212686457087	25.059950440610123	24.867131565546448	24.79572403656905
2800	-1.373997058169787	25.032173915209086	25.473447695486055	24.785769761089753
2900	-0.8800063506440223	24.96325814999527	24.684878828634798	24.75371673325898
3000	-3.503054393393598	25.533972446131205	25.677221286358673	25.021238756832698
3100	-0.5982578241837051	25.052563753939204	25.049730514951236	24.694287867990766
3200	-0.15645039654389492	25.02163957751151	24.998613028464394	25.006808570614123
3300	-1.3052165407671192	24.705647394373706	25.410588398977875	24.976091273403622
3400	-1.367582089747143	24.65601671494242	25.260583930330352	25.288839821978716
3500	-9.056001921715307	15.801460174783543	12.760050599419259	6.846858765226459
3600	-5.7645059326700965	25.77380123762911	24.42219769517861	25.560470566942712
3700	-0.9294259256152341	25.355910461081862	24.884082959586298	24.820612500807385
3800	-1.1057643771640908	25.15179755873032	24.809970182606108	25.39028372200686
3900	-1.6706731578987022	24.848290585278807	24.88366375041201	24.4518571088455
4000	-0.7200446055915859	24.70330031509575	24.87440205281689	24.851830631215538
4100	-2.058864082836448	24.594597842653382	25.33501989143103	25.38299596832979
4200	-0.4606026862935651	24.867262472544482	24.782520119336482	25.05647299949933
4300	-0.4067610095129485	25.195180891247	25.110438538039	25.07647797922507
4400	-1.0059372260941293	25.262997072545197	24.68842444704529	24.84819546356083
4500	-2.1051116740720364	25.06878296817311	24.46401258124441	24.623783597759953
4600	-1.7224040518592907	25.236132631108575	25.539923609601995	24.964926803110956
4700	-1.6314429946200921	25.091527344195814	25.032078608881957	24.435299732015995
4800	-1.7632115818339675	25.142713041578666	25.126697724265735	24.43329437337931
4900	-1.3867603225190475	25.1881803741298	25.334905231848797	25.355450966919
5000	-0.29990108038640606	24.902499680226434	25.034421020445127	25.147320610835937
5100	-0.2011048046986641	25.088418475741523	24.96804983498514	25.04001391700352
5200	-0.2899610429338949	24.910995369869653	25.058159047445244	24.86259081113165
5300	-1.0087260295109275	24.64772982297916	24.79489350055475	25.154104454865948
5400	-2.2373973662396036	24.64772982297916	25.561343701259112	25.154104454865948
5500	-0.9013500024772244	24.82381845639828	24.83880947439576	25.330193088285068
5600	-0.9325094290772954	25.070583109973214	25.086350479703178	24.599330892549144
5700	-1.0583545305123845	25.153697413695888	24.85439003923926	24.60488667844394
5800	-1.7732081259229056	25.271116065571757	24.698444342663034	24.558008697400904
5900	-0.4678998674762027	24.895722989773926	25.008709421319107	24.75755826205491
6000	-2.152207709997764	24.399901028944814	25.185215983715324	24.777301905788192
6100	-2.743357940252078	24.429063431667956	25.427451869227056	24.74173418902124
6200	-2.611328112580013	25.13906728213382	24.361730922997413	24.65457589927414
6300	-1.6870334436732386	24.83963275994863	25.54305775734685	24.858519477767494
6400	-1.1943085121610046	24.744422869351002	25.358053235203826	24.806015723596406
6500	-0.7689953917212135	24.744422869351002	25.01409437224327	25.26668209658397
6600	-1.0312830924525394	24.572343326627198	25.033420030979958	25.104482958635412
6700	-1.9000258516320734	24.955244914017996	25.58651832691233	25.20486824633224
6800	-1.442179536296642	24.826257526404365	25.023802788768588	25.50545140059768
6900	-2.2290408152030974	24.462343417103575	24.779789947127504	24.648538577206974
7000	-1.9321074429536589	24.821235180798364	24.806011118595467	24.429457749414052
7100	-0.4661575758018373	24.86456006611126	25.21546737585084	24.932396719726274
7200	-0.8583490377255523	25.260682531451337	24.707328282226882	25.05368343197604
7300	-1.5493694615807265	24.925965119697683	24.525033832409203	24.718966020222386
7400	-0.4763076390448295	25.243089513310576	24.894165651092	25.03609041383528
7500	-1.0325143461150346	24.951277307676243	24.56106006678484	25.012460481651868
7600	-4.919821383024322	24.185203645062547	24.984018087470318	25.628406648577037
7700	-1.3281189164596967	24.92587784243788	25.457550461611014	24.785428765487726
7800	-0.4250651622137094	24.92587784243788	25.210648220593555	24.898304598399545
7900	-3.0092458682581547	25.51832827874712	25.562698095985382	24.778239432869515
8000	-2.465542951876312	24.60077286489555	25.230321292433125	24.451166666965538
8100	-4.030883205808974	24.135413510536395	25.327268943674948	25.082987114103318
8200	-1.226545213119817	25.256328500287268	24.855227497519202	25.38942524601345
8300	-1.3289650648068358	24.7518445874921	25.29640570983886	24.66587739791175
8400	-0.15772916440646423	25.008846332423506	25.021570204139426	24.983962825345852
8500	-3.214183983671919	24.31684080509386	24.53842744039732	24.983962825345852
8600	-2.545010868764767	25.320036180433288	24.34786804595781	25.060071003142923
8700	-7.97639343308205	10.518838933764552	7.639294641275075	11.02989751339169
8800	-7.13167113485139	10.357339703262308	13.918992796258282	11.2484545299543
8900	-7.956574082355373	10.05572011962649	13.70321876630284	15.887513528217752
9000	-10.002857101164315	15.923138325883107	8.608847177787549	17.63348048741948
9100	-8.010230785149318	12.177813627308025	16.759548687827046	12.273567365791054
9200	-9.108830366868693	18.1129552203614	12.863153702797005	14.102688072832331
9300	-8.684315289486854	7.192673802562461	14.711146029713369	14.105370185158488
9400	-7.551308653685242	12.032710163311874	15.209475651550873	9.951254475918669
9500	-7.614263042433798	15.536789500407695	13.718227659847075	12.413708679316033
9600	-8.300661891096615	11.484945428538715	16.892380828786866	10.054017208949325
9700	-9.51065949651842	8.487889202799888	6.1899081439926595	13.917130063159478
9800	-8.050086928381791	12.232244908491609	16.339888963711033	14.142101109845632
9900	-8.800761485501546	15.527364446932351	16.942733987289827	12.34116549829399
10000	-7.260115354428798	14.192251038312259	13.631911680052912	13.337378929860492
10100	-7.449752666434431	10.927533888628957	10.563765493257469	8.924581126705958
10200	-7.704457642265055	9.870073359220232	13.15450719468895	8.625630492689073
10300	-7.326140129274233	12.894313478156725	15.103349914392616	12.124705281979075
10400	-8.808064496424745	16.18096972295171	16.055741886156433	10.213602162710249
10500	-8.542685485940925	14.321945381163411	15.45766878148861	8.127398631392541
