iteration	log_density	x	y	z
0	-35.580157535557724	24.764083873922182	27.68253185911878	22.49546565694901
100	-0.8675408358813788	24.95680009961044	25.31405825485279	24.759089580062568
200	-1.3952916381983305	24.602013196228675	25.007488039944427	24.657414187944994
300	-2.142968050842808	25.23193030108898	25.564183172697145	24.735669520594268
400	-2.94699889433168	25.625503655170935	25.352428240137648	25.324311506051345
500	-1.0856221859490682	25.382614208407734	25.16681892190086	24.81895584426196
600	-2.438755663465722	24.486727490146954	24.942956713568574	24.509089729231665
700	-0.5863941510223574	25.057467240764396	25.26360211919704	24.847451492359802
800	-0.8650131771051244	24.65031709192234	25.09450694983504	24.836399121181376
900	-1.8383991561128938	24.67088725035552	24.901916281428566	25.506307539768773
1000	-0.7201645117207925	25.21721103001284	24.954858759920562	25.27670921903005
1100	-3.426303553155217	24.581131413056525	25.724726824348124	24.837301741301562
1200	-1.617493096242215	25.464129835557078	25.324454505810635	24.932877153426148
1300	-1.3219341094291155	24.907580559553292	24.785721350274383	25.452831358873443
1400	-0.6701582835216882	24.951576249736796	25.180891077433763	25.28214786614701
1500	-0.879559820708408	24.96428213324409	25.09350213888653	24.61116955005498
1600	-5.4196223485121084	24.297223134227764	24.90073110800831	25.816309183312853
1700	-2.8396305393371786	24.493739264508207	25.34908442860688	24.53243296202971
1800	-0.8371229467065602	25.308631757530097	24.889855597449667	25.210693538515667
1900	-0.785258531676725	24.782044552302214	24.716379965893555	24.88906401912963
2000	-1.69535482244824	24.48682161107045	24.759159635593083	24.854606833177005
2100	-0.32485662352807854	25.09624785890846	25.08681782266291	24.854606833177005
2200	-0.7497871383229275	24.849764571413335	25.115008910042807	25.310759436753095
2300	-0.8852002122882822	24.990686432539814	24.613561695631848	25.114191284762498
2400	-0.9248163461670945	24.885220501393842	24.99084405932182	24.602499841642928
2500	-1.3491171346647748	25.46593205727864	25.121053656046968	24.81613337738395
2600	-0.8514226236145964	24.79910464409347	24.662304551662526	25.023614920462396
2700	-1.1440447468928352	25.34647702198904	24.688499027060807	25.05387745278799
2800	-0.8122533974684597	24.681104369288203	25.147978928196718	24.849473041062872
2900	-0.6846930220085323	25.233282861429828	25.23406290898361	24.906739810512633
3000	-1.1048984189170434	24.569776428950732	24.90028917369531	25.12746846223286
3100	-0.23226430033857942	24.910404948403965	24.924003987049023	25.05967762193972
3200	-1.8942081782634614	24.935436934042254	25.215178728107333	24.420159786613024
